"","V1","V2","V3","V4","V5","V6","V7"
"1",0.535812233249785,0.677251265982342,0.791639946593433,0.804351033953131,0.799135918466455,0.740725525102622,0.718916994936845
"2",0.644984546470798,0.761097978400368,0.687059966483496,0.728636209472251,0.801309629509331,0.800353506980958,0.770363806213365
"3",0.547593829233729,0.708793606668955,0.593557226831427,0.790363339329798,0.80793291275467,0.836891304333004,0.811911476589626
"4",0.647517060603547,0.720770293102401,0.736028825942379,0.775718701177533,0.829204689249252,0.880426887190698,0.855892880403588
"5",0.647558127502488,0.680795141647192,0.784099683067826,0.801494741414504,0.816647969970791,0.877644558819136,0.887644324680394
"6",0.570065463620101,0.691058064991133,0.772473081045622,0.783764618663687,0.823293332858844,0.822563593927128,0.903623468766974
"7",0.589093282298521,0.633911346294225,0.776270641033942,0.8177551913959,0.843866543560548,0.809350165742571,0.882475759360072
"8",0.612267206060833,0.613896023274215,0.781366315366847,0.804904075274893,0.834110269459418,0.841944498110983,0.882361745321894
"9",0.625476953169284,0.689251168586421,0.747314602144367,0.801542966191579,0.818943170963753,0.855520963365264,0.888530879982684
"10",0.619089746091995,0.589682744334653,0.666008619665705,0.655405864610335,0.693569019548356,0.813886833500638,0.824060649342522
"11",0.716834730109881,0.725129495669832,0.683794922180534,0.731735881954083,0.673887083648452,0.729607592966498,0.762121644487769
"12",0.905160747885118,0.907845329417624,0.907414001710669,0.898248602689909,0.8853493601599,0.694088842058416,0.689969016861784
"13",0.93079441494431,0.938025641465471,0.935062872698131,0.950667736480219,0.931239853413994,0.762057544751476,0.68925513838277
"14",0.948716292026357,0.95176419129935,0.951090933999281,0.950173420742389,0.938230045294009,0.810417519053649,0.742578386384492
"15",0.947819284398701,0.952515977717306,0.945811020418958,0.939767249048888,0.931229200433965,0.789637120456584,0.716417185476318
"16",0.914979997192725,0.92308129348246,0.935540822213579,0.923437971262729,0.915814004141094,0.798769898051451,0.754452639711273
"17",0.910564414182668,0.90909463648114,0.926300736890067,0.930128573036396,0.915874581625777,0.775017756660179,0.817153850313763
"18",0.893154866269592,0.905699044936392,0.923828448568457,0.928973639848067,0.909093479232157,0.819065118268553,0.818035485416544
"19",0.885420259002911,0.899934427331095,0.910739377392149,0.914940345217981,0.899038955144992,0.827241337103962,0.816543215623099
"20",0.884972997622254,0.863160964348369,0.895536341209006,0.899413486447227,0.868711971239485,0.800335687907323,0.833909272299134
"21",0.863006619269102,0.862283325078815,0.874763975528163,0.882921692988627,0.81931628259945,0.795181170468649,0.82383191284225
"22",0.803031039101779,0.813606781204342,0.827352946282811,0.824102720488753,0.767655536624769,0.776785629053988,0.799234783082911
"23",0.800248563611138,0.769100832988603,0.77813494822292,0.782791286598672,0.734883256853365,0.727972535346928,0.762340141624102
"24",0.669993526810894,0.685875901352828,0.732546716793861,0.742602213162818,0.676358182457753,0.755772898760343,0.747087049056691
"25",0.651734556950152,0.693963689031387,0.701238033420834,0.727106267411224,0.667689940283281,0.659737965085076,0.686224535897003
"26",0.682981811563719,0.684760189679805,0.698205343908441,0.703075729752009,0.713061960024996,0.689444450558566,0.630921150009167
"27",0.666507774971787,0.696453487159179,0.70974690671506,0.703197994065216,0.69483873022486,0.715009069873084,0.659537591361068
"28",0.66696632088609,0.657604474338887,0.710238121340314,0.735313843590374,0.727420555349505,0.755195511948098,0.663161561543224
"29",0.697802586586281,0.686029113456909,0.730979309408422,0.755292551293367,0.722395546990269,0.644252325001794,0.671517649137712
"30",0.698144786285864,0.72357613334851,0.733115634987669,0.741120959998318,0.739516083510973,0.694029422258813,0.671676812852323
"31",0.671894523144979,0.667417025341783,0.720896743646946,0.735713095188375,0.747401428109191,0.698191017838361,0.661590922574651
"32",0.725125277872604,0.723098747435642,0.73251069317334,0.758807200752191,0.719702717959247,0.719927216361665,0.612691425119171
"33",0.728855751654844,0.747919914073255,0.724855736362246,0.742630095368997,0.711876854811936,0.688587598916075,0.611008563408596
"34",0.756166659380011,0.73777817896916,0.733628508241389,0.75237037350095,0.730503875922007,0.701424007080608,0.578526835206874
"35",0.787653814691662,0.791609185405262,0.794459697863795,0.801240081736641,0.770613523410722,0.70682885769329,0.691666245416482
"36",0.765082457842288,0.791437532066371,0.770600387821868,0.782992474393633,0.787512095718262,0.671883284887651,0.580409663072723
"37",0.765839240548964,0.794015690655142,0.77792413275527,0.760592173935333,0.747378981181232,0.671457642143673,0.614776146392522
"38",0.762505137047636,0.81077651751523,0.780182527529385,0.77610998788084,0.738342502853896,0.663518317194736,0.614769190336839
"39",0.771147790222867,0.786305846893994,0.788716933072456,0.814026119730236,0.743711473099412,0.689091170042734,0.651773206134264
"40",0.816906642863296,0.799961225307213,0.807143286087762,0.826418328229524,0.763485844804452,0.797715380520937,0.734410777391823
"41",0.814471713787892,0.827916854074256,0.829186545320012,0.827670608146492,0.770964049224206,0.650894198315067,0.676311117317696
"42",0.75883672569625,0.806698774132075,0.827609039818943,0.805425442262494,0.788680073622609,0.676431440729522,0.66723083541462
"43",0.800865904093769,0.826664136657801,0.848178793316366,0.855456609508973,0.737873676201542,0.645811140446192,0.620929430912804
"44",0.772256925766556,0.850682519189418,0.864287263307704,0.864253933431888,0.741885319334732,0.675241155012852,0.827695506097616
"45",0.801810081943213,0.820358706928031,0.845749719347035,0.846034669443834,0.773618895376874,0.709832628183803,0.843103984191415
"46",0.756408291767846,0.826747351295794,0.844978911771391,0.859413078627142,0.779363762773236,0.72273447704757,0.765601540262597
"47",0.653132866773644,0.813254432886963,0.845774823969631,0.818046815043071,0.758241727562065,0.762280617792611,0.703068114738086
"48",0.703275409222786,0.814661753011398,0.838832621103883,0.852083621142236,0.771466519097759,0.671699057552516,0.683211579462506
